Year,Season,T_degC,Salnty,STheta
1973.0,2.0,10.895086288452148,33.80974197387695,25.71613311767578
1973.0,3.0,12.966811594202898,34.598594202898546,26.07134782608696
1973.0,4.0,11.565979957580566,33.9673957824707,25.82293701171875
1974.0,1.0,34.310604095458984,34.15936279296875,32.906436920166016
1974.0,2.0,10.153482437133789,34.1541748046875,26.219118118286133
1974.0,3.0,15.983155844155842,34.978733766233766,25.702346753246754
1974.0,4.0,10.437837209302327,33.80900852713178,25.936132558139537
1975.0,1.0,33.827134322373695,33.827134322373695,29.754957097032882
1975.0,2.0,9.939371519490852,33.88522792362769,26.080699284009544
1975.0,3.0,10.161964888588791,33.82998784604997,26.000715057393652
1975.0,4.0,9.438586956521737,33.8775,26.168657608695653
1976.0,1.0,33.85526373626373,33.85526373626373,29.958486263736262
1976.0,2.0,11.706811904907227,34.706336975097656,26.23456573486328
1976.0,3.0,11.858444213867188,33.738319396972656,25.997310638427734
1976.0,4.0,9.841153846153846,33.842967948717956,26.069993589743593
1977.0,1.0,33.84011459350586,33.885169982910156,32.45222473144531
1977.0,2.0,11.057942390441895,33.99344253540039,25.950191497802734
1977.0,3.0,11.491305351257324,34.02485656738281,25.675363540649414
1977.0,4.0,10.995330330330331,33.66825225225225,25.72913213213213
1978.0,1.0,33.67158846319415,33.67158846319415,31.395456736978048
1978.0,2.0,10.976371979198532,33.638375038237996,25.692074028754966
1978.0,3.0,11.110183630640085,33.657177334732424,25.685948058761806
1978.0,4.0,11.244183540344238,33.90912628173828,25.54629898071289
1979.0,1.0,34.45641326904297,33.99536895751953,32.48984146118164
1979.0,2.0,10.635358810424805,33.777587890625,25.561351776123047
1979.0,3.0,11.42542552947998,33.65697479248047,25.398822784423828
1979.0,4.0,11.025465965270996,34.027610778808594,26.025291442871094
1980.0,1.0,33.87639617919922,33.63651657104492,32.165428161621094
1980.0,2.0,10.304402351379395,33.7061767578125,25.483701705932617
1980.0,3.0,11.719645500183105,33.946441650390625,25.548734664916992
1980.0,4.0,10.637344110854501,33.78703695150116,25.8780207852194
1981.0,1.0,33.80184933035714,33.80184933035714,29.979746651785717
1981.0,2.0,10.326493723849373,33.7494769874477,25.90719079497908
1981.0,3.0,9.869789272030653,33.859927203065126,26.074624521072796
1981.0,4.0,11.123835563659668,33.599124908447266,26.161882400512695
1982.0,1.0,34.17674255371094,33.664794921875,32.19498062133789
1982.0,2.0,10.617663383483887,33.428462982177734,25.713428497314453
1982.0,3.0,11.08128,33.76556800000001,25.784480000000002
1982.0,4.0,10.448007583618164,33.926910400390625,25.377185821533203
1983.0,1.0,33.64903267973856,33.64903267973856,33.64903267973856
1983.0,2.0,10.579923076923077,33.82427692307692,25.928984615384614
1983.0,3.0,11.399168490153173,33.638678336980306,25.63177024070022
1983.0,4.0,11.333630136986299,33.63388812785388,25.633812785388127
1984.0,1.0,33.60018961724593,33.60018961724593,33.19590475142982
1984.0,2.0,11.096647829437451,33.64138325199075,25.68180965836116
1984.0,3.0,11.375899168399169,33.62950831600831,25.62168970893971
1984.0,4.0,10.913607597351074,33.331172943115234,25.566572189331055
1985.0,1.0,33.658324637681154,33.658324637681154,33.658324637681154
1985.0,2.0,10.738379705400982,33.74540425531915,25.82704746317512
1985.0,3.0,10.847004048582995,33.65750472334683,25.743078272604592
1985.0,4.0,10.929525801952582,33.64782566248256,25.718960948396095
1986.0,1.0,33.613328888888894,33.613328888888894,33.613328888888894
1986.0,2.0,11.321390449438201,33.65940028089888,25.64670365168539
1986.0,3.0,10.97205426356589,33.6415,25.70334237726098
1986.0,4.0,11.372478421701603,33.590397040690505,25.589979038224413
1987.0,1.0,33.62171173095703,33.34907150268555,31.825817108154297
1987.0,2.0,9.715388040712469,33.63172709923664,25.917641539440204
1987.0,3.0,11.375164835164835,33.62582905982906,25.61918925518926
1987.0,4.0,11.57,33.57479785969084,25.54238525564804
1988.0,1.0,33.63889136125655,33.63889136125655,33.63889136125655
1988.0,2.0,10.457507836990594,33.753299373040754,25.886015673981188
1988.0,3.0,10.406320934021178,33.70467445017649,25.85955145262015
1988.0,4.0,11.427331924438477,34.0746955871582,26.022428512573242
1989.0,1.0,33.691911688311684,33.691911688311684,33.691911688311684
1989.0,2.0,10.680894736842104,33.644240789473685,25.76040394736842
1989.0,3.0,10.332176165803109,33.671269430051815,25.844704663212436
1989.0,4.0,11.02415254237288,33.60541404358354,25.66315496368039
1990.0,1.0,33.86835861206055,33.60088348388672,32.18511199951172
1990.0,2.0,10.358877182006836,32.49021530151367,25.440309524536133
1990.0,3.0,10.9067898089172,33.61476687898089,25.69592356687898
1990.0,4.0,11.491496437054632,33.57735154394299,25.54823277909739
1991.0,1.0,33.62189133425034,33.62189133425034,33.62189133425034
1991.0,2.0,11.404504776000977,34.06173324584961,25.91866683959961
1991.0,3.0,10.711835481890729,33.54537200736648,25.678548802946594
1991.0,4.0,11.29350757598877,33.784244537353516,25.87931251525879
1992.0,1.0,33.488669800235016,33.488669800235016,33.488669800235016
1992.0,2.0,11.216280566280565,33.51168854568854,25.557163449163447
1992.0,3.0,11.754291287386215,33.465806241872556,25.415518855656696
1992.0,4.0,11.21933650970459,33.39326095581055,25.852188110351562
1993.0,1.0,33.42800490797546,33.42800490797546,33.42800490797546
1993.0,2.0,10.460280418395996,33.61628723144531,25.526792526245117
1993.0,3.0,11.437238229093463,33.51809276177091,25.513274771609275
1993.0,4.0,10.951860427856445,33.59371566772461,25.387041091918945
1994.0,1.0,33.503306918239,33.503306918239,33.503306918239
1994.0,2.0,10.43734073638916,33.71323776245117,25.753589630126953
1994.0,3.0,11.127010376134889,33.60697730220493,25.64116990920882
1994.0,4.0,11.191337585449219,34.1522216796875,25.779420852661133
1995.0,1.0,33.55010240202276,33.55010240202276,33.55010240202276
1995.0,2.0,11.472524752475247,33.67850123762376,25.632180693069305
1995.0,3.0,11.311964285714286,33.720899234693874,25.69884693877551
1995.0,4.0,11.295327186584473,34.00947189331055,25.82144546508789
1996.0,1.0,33.669504527813714,33.669504527813714,33.669504527813714
1996.0,2.0,11.071226119995117,33.87403869628906,25.814529418945312
1996.0,3.0,11.258214885282596,33.63467543368775,25.643510912143256
1996.0,4.0,11.139437675476074,33.727684020996094,26.230310440063477
1997.0,1.0,33.605545559400234,33.605545559400234,33.605545559400234
1997.0,2.0,10.9173625,33.668235,25.735709999999997
1997.0,3.0,11.930336658354117,33.574923940149624,25.47430049875312
1997.0,4.0,13.032695652173915,33.54248695652174,25.231556521739133
1998.0,1.0,33.603640543364676,33.603640543364676,32.6049393939394
1998.0,2.0,11.83265127388535,33.72093869426751,25.597714968152864
1998.0,3.0,11.763676703645007,33.68368938193344,25.58652377179081
1998.0,4.0,11.28153266331658,33.704824120603014,25.696319095477392
1999.0,1.0,33.72186063829787,33.72186063829787,32.265482978723405
1999.0,2.0,10.930377006530762,33.829830169677734,25.490352630615234
1999.0,3.0,10.678600252206811,33.71731210592686,25.82101450189155
1999.0,4.0,11.045740127563477,33.67150115966797,25.90329933166504
2000.0,1.0,33.72539208173691,33.72539208173691,33.72539208173691
2000.0,2.0,10.54896507115136,33.725699870633896,25.84711384217335
2000.0,3.0,10.7744923857868,33.672972081218276,25.767549492385783
2000.0,4.0,11.139816284179688,34.016483306884766,26.206642150878906
2001.0,1.0,33.67333974358974,33.67333974358974,33.67333974358974
2001.0,2.0,10.515050632911391,33.71735189873417,25.84716075949367
2001.0,3.0,10.661827411167513,33.62274111675127,25.749356598984775
2001.0,4.0,11.250640869140625,33.6136474609375,26.019203186035156
2002.0,1.0,33.64708125819135,33.64708125819135,33.64708125819135
2002.0,2.0,10.28637532133676,33.64718766066838,25.83586632390745
2002.0,3.0,11.401165962219238,33.901554107666016,25.884485244750977
2002.0,4.0,10.426025806451612,33.508783225806454,25.70748258064516
2003.0,1.0,33.49835695538058,33.49835695538058,33.49835695538058
2003.0,2.0,10.337735042735043,33.623179487179485,25.80534757834758
2003.0,3.0,10.612532467532468,33.47577012987013,25.644397402597406
2003.0,4.0,10.92667007446289,33.415714263916016,25.20961570739746
2004.0,1.0,33.45039583333334,33.45039583333334,33.45039583333334
2004.0,2.0,10.479729032258064,33.629050322580646,25.782643870967746
2004.0,3.0,10.971222877502441,33.298675537109375,25.44896697998047
2004.0,4.0,10.495102827763496,33.534525706940876,25.709012853470437
2005.0,1.0,33.521116402116405,33.521116402116405,33.521116402116405
2005.0,2.0,10.82258469259724,33.66452195734003,25.744776662484316
2005.0,3.0,11.080513000488281,33.52738952636719,25.31311798095703
2005.0,4.0,10.83752077562327,33.66407063711912,25.747163434903047
2006.0,1.0,33.64941029023747,33.64941029023747,33.64941029023747
2006.0,2.0,10.811560468140442,33.68794408322497,25.77000390117035
2006.0,3.0,10.924794871794871,33.641902564102566,25.718258974358978
2006.0,4.0,11.575833320617676,34.25828552246094,25.748987197875977
2007.0,1.0,33.717329723225035,33.717329723225035,33.717329723225035
2007.0,2.0,10.66560367454068,33.74545275590551,25.83649606299213
2007.0,3.0,11.27353572845459,34.08898162841797,26.05404281616211
2007.0,4.0,10.402573018080668,33.68974965229486,25.850211404728785
2008.0,1.0,33.69950194552529,33.69950194552529,33.69950194552529
2008.0,2.0,10.559945106506348,33.49558639526367,25.74363899230957
2008.0,3.0,10.545836820083682,33.605545327754534,25.76319804741981
2008.0,4.0,10.695674896240234,33.85124206542969,25.87373161315918
2009.0,1.0,33.59932285714285,33.59932285714285,33.59932285714285
2009.0,2.0,10.211221719457015,33.656113122171945,25.859462669683257
2009.0,3.0,10.961990356445312,33.21159744262695,25.547443389892578
2009.0,4.0,10.786251768033946,33.533734087694484,25.65953323903819
2010.0,1.0,33.49783259423503,33.49783259423503,33.49783259423503
2010.0,2.0,10.824560165405273,33.22027587890625,25.414527893066406
2010.0,3.0,10.444490049751243,33.64052363184079,25.80067661691542
2010.0,4.0,10.750794871794872,33.58482211538461,25.698141025641025
2011.0,1.0,33.614834693877555,33.614834693877555,33.614834693877555
2011.0,2.0,10.558380126953125,33.54831314086914,25.207006454467773
2011.0,3.0,10.38032329169728,33.61793975018369,25.797335047759002
2011.0,4.0,11.200716018676758,33.77798843383789,25.759057998657227
2012.0,1.0,33.65480809595203,33.65480809595203,33.65480809595203
2012.0,2.0,10.316336779911374,33.69522747415067,25.86895716395864
2012.0,3.0,10.639366812227074,33.61997321688501,25.75636710334789
2012.0,4.0,11.235918998718262,33.54393768310547,25.60552406311035
2013.0,1.0,33.640446424090335,33.640446424090335,33.640446424090335
2013.0,2.0,10.387604075691412,33.6934077147016,25.855654279475985
2013.0,3.0,11.159191131591797,33.59111022949219,25.683589935302734
2013.0,4.0,10.50330081300813,33.615046883468835,25.776310948509487
2014.0,1.0,33.52862228915663,33.52862228915663,33.52862228915663
2014.0,2.0,10.954421940928269,33.5888423347398,25.668331940928265
2014.0,3.0,10.950121879577637,32.9777946472168,24.669584274291992
2014.0,4.0,10.982370266479665,33.48621472650771,25.881778457223
2015.0,1.0,33.45664739638682,33.45664739638682,33.45664739638682
2015.0,2.0,10.762333853354134,33.55643182527301,25.67924499219969
2015.0,3.0,11.3331880569458,33.781070709228516,25.75739860534668
2015.0,4.0,11.433826923076923,33.48917067307692,25.502123717948717
2016.0,1.0,33.521852492046655,33.521852492046655,33.521852492046655
2016.0,2.0,10.853380348652932,33.611586529318544,25.70147538827258
2016.0,3.0,11.452515602111816,33.540061950683594,25.82341194152832
2016.0,4.0,11.056988555078684,33.54121187410587,25.61108366237482
