Year,Season,T_degC,Salnty,STheta
1973.0,2.0,23.63648648648649,35.96241891891892,24.476675675675676
1973.0,3.0,21.49296296296296,34.55368518518519,23.92557407407407
1973.0,4.0,18.410354614257812,34.49417495727539,24.974267959594727
1974.0,1.0,34.47679901123047,34.47549057006836,33.01664352416992
1974.0,2.0,16.940462112426758,35.203365325927734,25.83523178100586
1974.0,3.0,24.905303571428572,35.29644821428571,23.565533928571426
1974.0,4.0,15.320835734870316,33.57005043227665,24.780236311239193
1975.0,1.0,33.588505111700115,33.588505111700115,28.96894358197653
1975.0,2.0,13.900143476810142,33.66517917917918,25.151590256923587
1975.0,3.0,15.517783417935703,33.58407952622673,24.73321432600113
1975.0,4.0,12.973484320557493,33.56439024390244,25.282202090592335
1976.0,1.0,33.57353088803089,33.57353088803089,28.984750965250967
1976.0,2.0,15.986360549926758,33.875526428222656,24.601016998291016
1976.0,3.0,17.974491119384766,33.69490051269531,24.76470375061035
1976.0,4.0,17.849791666666665,33.83957291666667,24.392958333333336
1977.0,1.0,33.95213317871094,33.908172607421875,31.72688865661621
1977.0,2.0,15.965788841247559,34.33692932128906,25.15901756286621
1977.0,3.0,19.256433486938477,34.1238899230957,25.81303596496582
1977.0,4.0,16.138336520076482,33.4790707456979,24.535665391969406
1978.0,1.0,33.44334991615428,33.44334991615428,30.828816098378983
1978.0,2.0,15.310004268032436,33.31031412718736,24.566729833546734
1978.0,3.0,16.731017793594305,33.322896085409255,24.24445978647687
1978.0,4.0,17.326284408569336,33.327964782714844,24.363361358642578
1979.0,1.0,33.53938293457031,33.08045196533203,31.420095443725586
1979.0,2.0,14.956764221191406,33.00381088256836,24.159791946411133
1979.0,3.0,17.590471267700195,33.118568420410156,23.767274856567383
1979.0,4.0,16.679237365722656,33.1052360534668,23.860689163208008
1980.0,1.0,32.8165397644043,32.79326629638672,30.950231552124023
1980.0,2.0,15.53741455078125,32.96354293823242,24.27099609375
1980.0,3.0,17.35511016845703,33.26704025268555,24.010053634643555
1980.0,4.0,15.81723880597015,33.5895,24.683552238805966
1981.0,1.0,33.54180430327869,33.54180430327869,29.873575819672133
1981.0,2.0,14.43266986410871,33.54007354116707,24.948657074340527
1981.0,3.0,15.627929292929295,33.57787542087542,24.689722222222223
1981.0,4.0,17.279773712158203,33.87336349487305,24.440235137939453
1982.0,1.0,33.86027145385742,34.17434310913086,31.70614242553711
1982.0,2.0,15.93960952758789,34.010650634765625,24.72398567199707
1982.0,3.0,14.782560000000002,33.48008,24.843607999999996
1982.0,4.0,17.4393253326416,34.21721649169922,24.52382469177246
1983.0,1.0,33.491992753623194,33.491992753623194,33.491992753623194
1983.0,2.0,15.022587064676618,33.40430348258707,24.719830845771142
1983.0,3.0,18.533201219512197,33.38625304878048,23.880606707317074
1983.0,4.0,17.644150943396227,33.43569811320754,24.152537735849055
1984.0,1.0,33.33768582606079,33.33768582606079,32.926661751429435
1984.0,2.0,15.668438775510204,33.43523401360544,24.591078571428568
1984.0,3.0,17.003668061366806,33.43552510460251,24.291299163179914
1984.0,4.0,16.640640258789062,33.04338836669922,23.92441749572754
1985.0,1.0,33.41424949290061,33.41424949290061,33.41424949290061
1985.0,2.0,13.699579831932773,33.548693277310925,25.118431372549015
1985.0,3.0,16.715352564102563,33.50164262820513,24.404790064102563
1985.0,4.0,15.955732087227414,33.48911526479751,24.57932242990654
1986.0,1.0,33.344626865671636,33.344626865671636,33.344626865671636
1986.0,2.0,14.224117647058822,33.409775834658184,24.89511287758347
1986.0,3.0,16.27010903426791,33.36483021806853,24.401035825545172
1986.0,4.0,16.25516176470588,33.31618823529412,24.383211764705887
1987.0,1.0,32.38606643676758,33.1866340637207,31.29408073425293
1987.0,2.0,12.283026215321964,33.01436090608297,24.978900738101302
1987.0,3.0,17.026169590643278,33.369466374269,24.236948830409357
1987.0,4.0,16.467017543859647,33.29666081871345,24.318745614035087
1988.0,1.0,33.3748393442623,33.3748393442623,33.3748393442623
1988.0,2.0,13.697175043327556,33.494613518197575,25.07272097053726
1988.0,3.0,16.417731898807794,33.41444925850538,24.407672579238152
1988.0,4.0,16.868892669677734,34.0368766784668,24.48483657836914
1989.0,1.0,33.414111269614835,33.414111269614835,33.414111269614835
1989.0,2.0,15.684423897581794,33.43779231863442,24.589749644381225
1989.0,3.0,15.313988764044945,33.41976966292135,24.650769662921352
1989.0,4.0,16.301614814814815,33.44711407407408,24.4671037037037
1990.0,1.0,32.7381591796875,33.18365478515625,31.533023834228516
1990.0,2.0,14.87536907196045,32.7476806640625,24.122323989868164
1990.0,3.0,16.618359046283313,33.45704628330996,24.390779803646563
1990.0,4.0,16.698407460545194,33.465802008608314,24.39068866571019
1991.0,1.0,33.46721375186846,33.46721375186846,33.46721375186846
1991.0,2.0,15.658679008483887,34.40568542480469,25.044790267944336
1991.0,3.0,15.600639204545452,33.30433238636363,24.51185795454546
1991.0,4.0,17.37572479248047,34.081153869628906,24.388690948486328
1992.0,1.0,33.24038563049853,33.24038563049853,33.24038563049853
1992.0,2.0,16.262692867540032,33.25141630276565,24.309976710334787
1992.0,3.0,17.70570149253731,33.26662388059702,23.987894029850747
1992.0,4.0,16.888216018676758,33.20820617675781,23.674137115478516
1993.0,1.0,33.161497847919655,33.161497847919655,33.161497847919655
1993.0,2.0,15.740482330322266,33.90131759643555,24.46266746520996
1993.0,3.0,16.90529973935708,33.26699131190269,24.184678540399656
1993.0,4.0,16.820049285888672,33.754188537597656,24.21734046936035
1994.0,1.0,33.28201960784315,33.28201960784315,33.28201960784315
1994.0,2.0,14.885011672973633,33.241477966308594,24.584550857543945
1994.0,3.0,16.6421697287839,33.33732283464567,24.295220472440942
1994.0,4.0,17.001182556152344,33.641754150390625,24.427400588989258
1995.0,1.0,33.25311352253756,33.25311352253756,33.25311352253756
1995.0,2.0,15.500837789661322,33.403338680926915,24.60358823529412
1995.0,3.0,16.775684210526315,33.41262280701754,24.324024561403508
1995.0,4.0,16.459842681884766,33.049259185791016,23.938161849975586
1996.0,1.0,33.40041710296684,33.40041710296684,33.40041710296684
1996.0,2.0,14.822088241577148,33.817535400390625,24.508378982543945
1996.0,3.0,16.58124767225326,33.412314090626936,24.37024146492862
1996.0,4.0,16.69765281677246,33.246097564697266,24.15367889404297
1997.0,1.0,33.27516930379747,33.27516930379747,33.27516930379747
1997.0,2.0,15.951703577512776,33.46157580919932,24.548865417376494
1997.0,3.0,19.042437275985662,33.440390681003585,23.79955376344086
1997.0,4.0,17.27951807228916,33.49559036144578,24.294590361445785
1998.0,1.0,33.54392564491654,33.54392564491654,32.38507435508346
1998.0,2.0,15.989272151898733,33.38930168776372,24.49210970464135
1998.0,3.0,17.196754385964912,33.3514024122807,24.185622807017545
1998.0,4.0,14.897620578778135,33.44231189710611,24.783636655948552
1999.0,1.0,33.441158959537574,33.441158959537574,31.787523121387284
1999.0,2.0,15.481741905212402,33.46129608154297,24.912139892578125
1999.0,3.0,15.801394557823128,33.506980442176875,24.61990221088435
1999.0,4.0,17.16092300415039,33.83659744262695,24.738948822021484
2000.0,1.0,33.510620232172464,33.510620232172464,33.510620232172464
2000.0,2.0,15.640567010309278,33.51471305841925,24.66103436426117
2000.0,3.0,16.30677364864865,33.49554560810811,24.498027027027028
2000.0,4.0,16.156814575195312,34.073368072509766,25.462352752685547
2001.0,1.0,33.47118181818182,33.47118181818182,33.47118181818182
2001.0,2.0,15.597386172006745,33.53525463743676,24.681866779089372
2001.0,3.0,16.23756711409396,33.49356375838927,24.516656040268455
2001.0,4.0,16.816001892089844,33.54494094848633,24.19972801208496
2002.0,1.0,33.44240488656195,33.44240488656195,33.44240488656195
2002.0,2.0,14.76616554054054,33.40737668918919,24.773667229729732
2002.0,3.0,16.824974060058594,33.36011505126953,23.7844295501709
2002.0,4.0,15.649301164725458,33.249008319467556,24.464663893510814
2003.0,1.0,33.17839898989899,33.17839898989899,33.17839898989899
2003.0,2.0,15.426613475177305,33.21716843971631,24.466998226950352
2003.0,3.0,16.390873287671234,33.09147773972603,24.163145547945206
2003.0,4.0,16.87816619873047,33.50371170043945,24.362476348876953
2004.0,1.0,33.04575172413793,33.04575172413793,33.04575172413793
2004.0,2.0,15.644959083469724,33.2637495908347,24.45194435351882
2004.0,3.0,17.572782516479492,32.67177963256836,23.54999351501465
2004.0,4.0,16.34975369458128,33.15982922824302,24.238640394088666
2005.0,1.0,33.044095087163235,33.044095087163235,33.044095087163235
2005.0,2.0,15.180491071428573,33.37906398809524,24.646581845238096
2005.0,3.0,16.96529769897461,32.79415512084961,23.9862060546875
2005.0,4.0,15.772029702970295,33.2941600660066,24.47128712871287
2006.0,1.0,33.30906591639871,33.30906591639871,33.30906591639871
2006.0,2.0,15.926511254019294,33.38979903536978,24.490673633440515
2006.0,3.0,16.70744113029827,33.36112872841444,24.311682888540034
2006.0,4.0,16.86258316040039,33.47865676879883,24.30322265625
2007.0,1.0,33.471420310296196,33.471420310296196,33.471420310296196
2007.0,2.0,15.279899665551838,33.5143779264214,24.731638795986623
2007.0,3.0,17.22294807434082,33.471778869628906,24.61854362487793
2007.0,4.0,15.33019855595668,33.39879602888087,24.64942238267148
2008.0,1.0,33.34505007824726,33.34505007824726,33.34505007824726
2008.0,2.0,14.709446907043457,33.1596565246582,24.38844108581543
2008.0,3.0,15.891396825396825,33.3591126984127,24.48841984126984
2008.0,4.0,16.629152297973633,33.423179626464844,24.50667953491211
2009.0,1.0,33.29788354037267,33.29788354037267,33.29788354037267
2009.0,2.0,15.216246943765281,33.34981051344743,24.62022860635697
2009.0,3.0,16.873043060302734,32.89279556274414,24.023448944091797
2009.0,4.0,15.775774193548386,33.34305806451612,24.50841129032258
2010.0,1.0,33.23884848484848,33.23884848484848,33.23884848484848
2010.0,2.0,14.416438102722168,32.8135871887207,24.46306037902832
2010.0,3.0,14.854886039886042,33.35725071225071,24.71011965811966
2010.0,4.0,15.675249547920435,33.32081555153707,24.504274864376132
2011.0,1.0,33.17418630751964,33.17418630751964,33.17418630751964
2011.0,2.0,14.462703704833984,32.95167541503906,24.394943237304688
2011.0,3.0,15.821993410214166,33.34340691927512,24.48884514003295
2011.0,4.0,16.43399429321289,33.36322021484375,24.573829650878906
2012.0,1.0,33.338281090289605,33.338281090289605,33.338281090289605
2012.0,2.0,14.926964006259778,33.451,24.77166353677621
2012.0,3.0,16.699160125588698,33.42763736263736,24.360696075353218
2012.0,4.0,16.87551498413086,33.29426956176758,24.073589324951172
2013.0,1.0,33.38600231660232,33.38600231660232,33.38600231660232
2013.0,2.0,15.259401898734176,33.510945411392406,24.73861908227848
2013.0,3.0,17.194971084594727,33.36316680908203,24.220367431640625
2013.0,4.0,15.7229654676259,33.475939280575545,24.6251214676259
2014.0,1.0,33.4012201320132,33.4012201320132,33.4012201320132
2014.0,2.0,17.139181268882172,33.45369561933535,24.269441555891238
2014.0,3.0,17.504634857177734,33.0711784362793,24.051753997802734
2014.0,4.0,17.839547864506628,33.3632941089838,24.327969617083948
2015.0,1.0,33.22715765983112,33.22715765983112,33.22715765983112
2015.0,2.0,17.22438870967742,33.29882661290323,24.12415275806452
2015.0,3.0,17.921838760375977,32.675758361816406,24.011489868164062
2015.0,4.0,18.385791044776123,33.335460364842454,23.88562658374793
2016.0,1.0,33.33775595628415,33.33775595628415,33.33775595628415
2016.0,2.0,16.367914556962027,33.36794161392405,24.37409924050633
2016.0,3.0,17.436429977416992,32.87788391113281,23.703405380249023
2016.0,4.0,16.916613372093025,33.30710843023256,24.217594738372096
