Year,Season,T_degC,Salnty,STheta
1970.0,2.0,5.528333333333332,34.59826388888889,27.263263888888886
1970.0,3.0,4.49478350515464,34.359680412371134,27.21181443298969
1970.0,4.0,7.497241973876953,34.36646270751953,26.49542236328125
1971.0,1.0,34.23846368715083,34.23846368715083,34.23846368715083
1971.0,2.0,6.850271224975586,34.20370101928711,26.79191780090332
1971.0,3.0,7.26755952835083,34.161460876464844,26.68564224243164
1971.0,4.0,6.671742916107178,34.392364501953125,26.928924560546875
1972.0,1.0,34.36498986666667,34.36498986666667,34.36498986666667
1972.0,2.0,5.696932816009802,34.33030896467225,27.040948131509083
1972.0,3.0,5.427499193288157,34.325050016134234,27.064301387544372
1972.0,4.0,6.576521396636963,34.571563720703125,27.22814178466797
1973.0,1.0,34.28915023803711,34.284019470214844,33.55940246582031
